"No.","Time","Source","Destination","Protocol","Length","Info"
"3898","23.092729","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3899","23.092782","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3900","23.093427","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3901","23.093476","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3902","23.093558","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","802.11","154","QoS Data, SN=1043, FN=0, Flags=.p.....TC"
"3903","23.093795","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Acknowledgement, Flags=........C"
"3904","23.094434","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","45","Request-to-send, Flags=........C"
"3905","23.094482","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3906","23.094558","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","802.11","586","QoS Data, SN=1955, FN=0, Flags=.p....F.C"
"3907","23.094709","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"3908","23.095393","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","45","Request-to-send, Flags=........C"
"3909","23.095441","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3910","23.095518","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","802.11","280","QoS Data, SN=1956, FN=0, Flags=.p....F.C"
"3911","23.095633","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","802.11","182","QoS Data, SN=1957, FN=0, Flags=.p....F.C"
"3912","23.095683","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","802.11","181","QoS Data, SN=1958, FN=0, Flags=.p....F.C"
"3913","23.095730","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","802.11","193","QoS Data, SN=1959, FN=0, Flags=.p....F.C"
"3914","23.095834","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"3915","23.097207","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3916","23.097252","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3917","23.097325","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","802.11","154","QoS Data, SN=1044, FN=0, Flags=.p.....TC"
"3918","23.097425","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Acknowledgement, Flags=........C"
"3919","23.097877","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3920","23.097923","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3921","23.097998","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","802.11","193","QoS Data, SN=1045, FN=0, Flags=.p.....TC"
"3922","23.098106","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Acknowledgement, Flags=........C"
"3923","23.111710","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=433, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"3924","23.119394","Netgear_cd:f4:b4","Broadcast","802.11","268","Beacon frame, SN=768, FN=0, Flags=........C, BI=31, SSID=NTGR_VMB_1462060951"
"3925","23.123115","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","45","Request-to-send, Flags=........C"
"3926","23.123163","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3927","23.123210","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","802.11","154","QoS Data, SN=1960, FN=0, Flags=.p....F.C"
"3928","23.123380","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"3929","23.141949","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=2794, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"3930","23.146189","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=2034, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"3931","23.151396","Netgear_cd:f4:b4","Broadcast","802.11","268","Beacon frame, SN=769, FN=0, Flags=........C, BI=31, SSID=NTGR_VMB_1462060951"
"3932","23.158757","HewlettP_d3:7f:b6","Broadcast","802.11","312","Beacon frame, SN=425, FN=0, Flags=........C, BI=100, SSID=HP-Print-B6-Officejet Pro 6830"
"3933","23.167200","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3934","23.167427","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3935","23.167799","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3936","23.168890","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3937","23.169495","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3938","23.169582","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3939","23.169668","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","802.11","847","QoS Data, SN=1046, FN=0, Flags=.p.....TC"
"3940","23.169807","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Acknowledgement, Flags=........C"
"3941","23.178959","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3942","23.179010","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"3943","23.179405","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Acknowledgement, Flags=........C"
"3944","23.180330","Apple_53:af:45","Broadcast","802.11","109","Data, SN=434, FN=0, Flags=.p....F.C"
"3945","23.180387","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","130","QoS Data, SN=141, FN=0, Flags=.p....F.C"
"3946","23.183101","Netgear_cd:f4:b4","Broadcast","802.11","268","Beacon frame, SN=770, FN=0, Flags=........C, BI=31, SSID=NTGR_VMB_1462060951"
"3947","23.200676","Espressi_77:0c:8b","Broadcast","802.11","87","Probe Request, SN=2170, FN=0, Flags=........C, SSID=AdventurousMoose"
"3948","23.214279","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=435, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"3949","23.244444","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=2795, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"3950","23.249006","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=2035, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"3951","23.270119","IntelCor_b7:52:73","Cisco-Li_5b:1c:d0","802.11","55","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"3952","23.270217","IntelCor_b7:52:73","Cisco-Li_5b:1c:d0","802.11","55","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"3953","23.270273","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Acknowledgement, Flags=........C"
"3954","23.278890","Netgear_cd:f4:b4","Broadcast","802.11","268","Beacon frame, SN=773, FN=0, Flags=........C, BI=31, SSID=NTGR_VMB_1462060951"
"3955","23.289542","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Acknowledgement, Flags=........C"
"3956","23.302500","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3957","23.302996","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3958","23.303084","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3959","23.303718","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3960","23.304407","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3961","23.304460","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3962","23.304510","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","802.11","549","QoS Data, SN=1047, FN=0, Flags=.p.....TC"
"3963","23.304650","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","802.11","185","QoS Data, SN=1048, FN=0, Flags=.p.....TC"
"3964","23.304824","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"3965","23.309537","Netgear_cd:f4:b4","Broadcast","802.11","268","Beacon frame, SN=774, FN=0, Flags=........C, BI=31, SSID=NTGR_VMB_1462060951"
"3966","23.316759","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=436, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"3967","23.319730","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","45","Request-to-send, Flags=........C"
"3968","23.319782","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3969","23.319832","17:4d:d9:b7:52:73 (17:4d:d9:b7:52:73) (TA)","d4:0d:51:ae:a7:6e (d4:0d:51:ae:a7:6e) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"3970","23.321744","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3971","23.321796","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3972","23.321846","b9:79:1c:7b:b4:04","01:4e:94:5b:1c:ce","802.11","154","QoS CF-Ack + CF-Poll (No data), SN=1049, FN=0, Flags=...P.M.TC"
"3973","23.322358","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3974","23.322410","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3975","23.323996","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3976","23.324048","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3977","23.324098","a2:6c:7d:05:0f:57","3c:bb:47:39:9e:b1","802.11","154","QoS CF-Ack + CF-Poll (No data), SN=1049, FN=1, Flags=o.mPR...C"
"3978","23.324148","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Acknowledgement, Flags=........C"
"3979","23.331714","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","45","Request-to-send, Flags=........C"
"3980","23.331767","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3981","23.331817","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","802.11","154","QoS Data, SN=1962, FN=0, Flags=.p....F.C"
"3982","23.331963","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"3983","23.335655","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","45","Request-to-send, Flags=........C"
"3984","23.335708","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3985","23.335757","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","802.11","154","QoS Data, SN=1963, FN=0, Flags=.p....F.C"
"3986","23.335903","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"3987","23.336390","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3988","23.336745","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"3989","23.336798","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3990","23.336848","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","802.11","154","QoS Data, SN=1050, FN=0, Flags=.p.....TC"
"3991","23.337054","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Acknowledgement, Flags=........C"
"3992","23.342952","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","45","Request-to-send, Flags=........C"
"3993","23.343004","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3994","23.343054","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","802.11","154","QoS Data, SN=1964, FN=0, Flags=.p....F.C"
"3995","23.343228","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"3996","23.343814","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","45","Request-to-send, Flags=........C"
"3997","23.343867","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"3998","23.344925","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","45","Request-to-send, Flags=........C"
"3999","23.344977","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"4000","23.345026","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","802.11","154","QoS Data, SN=1964, FN=0, Flags=.p....F.C"
"4001","23.345172","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"4002","23.353931","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=2037, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"4003","23.361989","HewlettP_d3:7f:b6","Broadcast","802.11","90","Beacon frame, SN=427, FN=0, Flags=........C, BI=100[Malformed Packet: length of contained item exceeds length of containing item]"
"4004","23.369545","22:32:33:7b:31:3b","Vizio_b0:29:94","802.11","209","Probe Response, SN=2038, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"4005","23.374242","Netgear_cd:f4:b4","Broadcast","802.11","268","Beacon frame, SN=776, FN=0, Flags=........C, BI=31, SSID=NTGR_VMB_1462060951"
"4006","23.374335","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","45","Request-to-send, Flags=........C"
"4007","23.374420","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"4008","23.374470","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","802.11","424","QoS Data, SN=1965, FN=0, Flags=.p....F.C"
"4009","23.374620","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"4010","23.375368","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"4011","23.375468","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Clear-to-send, Flags=........C"
"4012","23.375526","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","802.11","154","QoS Data, SN=1051, FN=0, Flags=.p.....TC"
"4013","23.375685","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Acknowledgement, Flags=........C"
"4014","23.383291","Netgear_9a:69:f1","Broadcast","802.11","344","Beacon frame, SN=933, FN=0, Flags=........C, BI=200, SSID=Winterfell"
"4015","23.406715","Netgear_cd:f4:b4","Broadcast","802.11","268","Beacon frame, SN=777, FN=0, Flags=........C, BI=31, SSID=NTGR_VMB_1462060951"
"4016","23.412581","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=437, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"4017","23.415767","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=437, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"4018","23.419161","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=437, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"4019","23.425272","NovatelW_6a:54:37","Vizio_b0:29:94","802.11","358","Probe Response, SN=2797, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"4020","23.427994","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=438, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"4021","23.431132","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=438, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"4022","23.434054","NovatelW_6a:54:37","Vizio_b0:29:94","802.11","358","Probe Response, SN=2797, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"4023","23.437599","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=438, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"4024","23.441111","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=438, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"4025","23.444479","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=438, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640[Malformed Packet]"
"4026","23.452915","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=2798, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"4027","23.456214","NovatelW_6a:54:37","Vizio_b0:29:94","802.11","358","Probe Response, SN=2797, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"4028","23.459586","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=439, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"4029","23.462916","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=439, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"4030","23.472626","NovatelW_6a:54:37","Vizio_b0:29:94","802.11","358","Probe Response, SN=2797, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"4031","23.475787","IntelCor_b7:52:73","Cisco-Li_5b:1c:d0","802.11","55","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC"
"4032","23.475878","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Acknowledgement, Flags=........C"
"4033","23.482289","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"4034","23.482389","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Clear-to-send, Flags=........C"
"4035","23.482450","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","802.11","154","QoS Data, SN=1052, FN=0, Flags=.p.....TC"
"4036","23.482628","","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","39","Acknowledgement, Flags=........C"
"4037","23.494252","","BelkinIn_f7:d2:5a (b4:75:0e:f7:d2:5a) (RA)","802.11","39","Acknowledgement, Flags=........C"
"4038","23.495451","Vizio_b0:29:94","Broadcast","802.11","135","Probe Request, SN=3106, FN=0, Flags=........C, SSID=TP-Link_DCBA"
"4039","23.496452","Vizio_b0:29:94","Broadcast","802.11","123","Probe Request, SN=3107, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"4040","23.499588","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=440, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"4041","23.499986","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (RA)","802.11","45","Request-to-send, Flags=........C"
"4042","23.500038","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"4043","23.500088","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","802.11","154","QoS Data, SN=1966, FN=0, Flags=.p....F.C"
"4044","23.500236","IntelCor_b7:52:73 (dc:fb:48:b7:52:73) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"4045","23.503407","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=440, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"4046","23.506743","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=440, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"4047","23.513202","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=440, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"4048","23.519460","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=440, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"4049","23.521901","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=441, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"4050","23.527020","NovatelW_6a:54:37","Vizio_b0:29:94","802.11","358","Probe Response, SN=2799, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"4051","23.527291","","NovatelW_6a:54:37 (28:80:a2:6a:54:37) (RA)","802.11","39","Acknowledgement, Flags=........C"
"4052","23.530481","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=441, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"4053","23.537893","Netgear_9a:69:f1","Vizio_b0:29:94","802.11","414","Probe Response, SN=936, FN=0, Flags=........C, BI=200, SSID=Winterfell"
"4054","23.539932","22:32:33:7b:31:3b","Vizio_b0:29:94","802.11","209","Probe Response, SN=2042, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"4055","23.543211","NovatelW_6a:54:37","Vizio_b0:29:94","802.11","358","Probe Response, SN=2799, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"4056","23.551664","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=2800, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"4057","23.557536","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=2043, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"4058","23.560858","Netgear_9a:69:f1","Vizio_b0:29:94","802.11","414","Probe Response, SN=936, FN=0, Flags=....R...C, BI=200, SSID=Winterfell"
"4059","23.563648","Netgear_cd:f4:b4","Broadcast","802.11","268","Beacon frame, SN=782, FN=0, Flags=........C, BI=31, SSID=NTGR_VMB_1462060951"
"4060","23.568369","HewlettP_d3:7f:b6","Broadcast","802.11","312","Beacon frame, SN=430, FN=0, Flags=........C, BI=100, SSID=HP-Print-B6-Officejet Pro 6830"
"4061","23.577052","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=442, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"4062","23.582863","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=442, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
