"No.","Time","Source","Destination","Protocol","Length","Info"
"364","2.849518","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"365","2.850664","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"366","2.850711","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"367","2.857277","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"368","2.857323","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"369","2.881788","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=703, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"370","2.882183","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"371","2.882230","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"372","2.889178","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1940, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"373","2.897737","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=250, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"374","2.898077","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"375","2.898484","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","217","QoS Data, SN=2944, FN=0, Flags=.p....F.C"
"376","2.903760","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"377","2.903806","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"378","2.925696","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"379","2.926092","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1480","QoS Data, SN=2945, FN=0, Flags=.p....F.C"
"380","2.926475","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"381","2.927081","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1480","QoS Data, SN=2946, FN=0, Flags=.p....F.C"
"382","2.931359","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"383","2.952576","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"384","2.952722","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"385","2.969588","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=990, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"386","2.973147","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=991, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest[Malformed Packet]"
"387","2.973298","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"388","2.973748","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1480","QoS Data, SN=2947, FN=0, Flags=.p....F.C"
"389","2.974211","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"390","2.974815","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1480","QoS Data, SN=2947, FN=0, Flags=.p....F.C"
"391","2.981178","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=704, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"392","2.991928","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1941, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"393","2.995341","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"394","2.995499","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"395","3.000113","f1:92:03:50:e5:e5","ff:ff:ff:7f:20:42","802.11","284","Beacon frame, SN=2716, FN=15, Flags=........C, BI=106, SSID=Verizon-MiFi8800L-5436"
"396","3.017474","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1942, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"397","3.020886","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1942, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"398","3.024218","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1942, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"399","3.032468","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1942, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640[Malformed Packet]"
"400","3.035831","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1942, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"401","3.039181","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1942, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"402","3.042522","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1942, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"403","3.051830","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=2990, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"404","3.072023","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=992, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"405","3.075561","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=993, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest"
"406","3.083540","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=705, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"407","3.088688","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1943, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"408","3.092571","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=0, FN=0, Flags=....R...C, BI=0, SSID=Wildcard (Broadcast)"
"409","3.095207","Cisco-Li_5b:00:00","Broadcast","802.11","288","Beacon frame, SN=0, FN=0, Flags=........C, BI=2176, SSID=Cisco19RB\\r[Malformed Packet]"
"410","3.098527","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1944, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"411","3.104476","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=252, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"412","3.107596","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1944, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"413","3.110916","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1944, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"414","3.114295","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1944, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640[Malformed Packet]"
"415","3.121549","Cisco-Li_5b:1c:d0","RivetNet_c7:fa:93","802.11","378","Probe Response, SN=1944, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"416","3.122336","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Acknowledgement, Flags=........C"
"417","3.156731","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=2991, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275[Malformed Packet]"
"418","3.174405","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=994, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"419","3.177986","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=995, FN=0, Flags=........C, BI=100, SSID=LinkXus04458-guest"
"420","3.195995","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1945, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"421","3.210055","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=253, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436[Malformed Packet: length of contained item exceeds length of containing item]"
"422","3.258807","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=2992, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275[Malformed Packet: length of contained item exceeds length of containing item]"
"423","3.276769","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=996, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"424","3.280334","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=997, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest"
"425","3.288480","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=707, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"426","3.298883","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1946, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"427","3.307317","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=254, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"428","3.361610","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=2993, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"429","3.379501","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=998, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"430","3.382749","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=999, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest[Malformed Packet: length of contained item exceeds length of containing item]"
"431","3.402640","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1947, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"432","3.409689","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=255, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"433","3.461167","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=2994, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275[Malformed Packet]"
"434","3.481572","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=1000, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"435","3.485157","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=1001, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest[Malformed Packet: length of contained item exceeds length of containing item]"
"436","3.493144","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=709, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"437","3.503211","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1948, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"438","3.512092","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=256, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"439","3.554902","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"440","3.554948","","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","39","Clear-to-send, Flags=........C"
"441","3.554993","Google_52:20:d9","Cisco-Li_5b:1c:ce","802.11","181","QoS Data, SN=820, FN=0, Flags=.p.....TC"
"442","3.555141","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"443","3.583130","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"444","3.583569","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","45","Request-to-send, Flags=........C"
"445","3.583613","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"446","3.583700","Cisco-Li_5b:1c:ce","Google_52:20:d9","802.11","154","QoS Data, SN=3168, FN=0, Flags=.p....F.C"
"447","3.584330","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","45","Request-to-send, Flags=........C"
"448","3.584377","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"449","3.584483","Cisco-Li_5b:1c:ce","Google_52:20:d9","802.11","154","QoS Data, SN=3168, FN=0, Flags=.p....F.C"
"450","3.584577","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"451","3.596303","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=710, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"452","3.598711","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","45","Request-to-send, Flags=........C"
"453","3.598757","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"454","3.598801","Cisco-Li_5b:1c:ce","Google_52:20:d9","802.11","181","QoS Data, SN=3169, FN=0, Flags=.p....F.C"
"455","3.598920","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"456","3.599478","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"457","3.599523","","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","39","Clear-to-send, Flags=........C"
"458","3.599568","Google_52:20:d9","Cisco-Li_5b:1c:ce","802.11","154","QoS Data, SN=821, FN=0, Flags=.p.....TC"
"459","3.600072","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"460","3.606043","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1949, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"461","3.616911","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=257, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"462","3.632464","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"463","3.632510","","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","39","Clear-to-send, Flags=........C"
"464","3.632555","Google_52:20:d9","Cisco-Li_5b:1c:ce","802.11","447","QoS Data, SN=822, FN=0, Flags=.p.....TC"
"465","3.632795","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"466","3.647571","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","45","Request-to-send, Flags=........C"
"467","3.647616","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"468","3.647661","Cisco-Li_5b:1c:ce","Google_52:20:d9","802.11","237","QoS Data, SN=3170, FN=0, Flags=.p....F.C"
"469","3.647788","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"470","3.648578","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"471","3.648623","","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","39","Clear-to-send, Flags=........C"
"472","3.648667","Google_52:20:d9","Cisco-Li_5b:1c:ce","802.11","154","QoS Data, SN=823, FN=0, Flags=.p.....TC"
"473","3.648805","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"474","3.698242","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=711, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A[Malformed Packet]"
"475","3.709599","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1950, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"476","3.749587","Tp-LinkT_fb:9d:45","Tp-LinkT_c3:f1:74","802.11","401","Probe Response, SN=2997, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"477","3.752867","Tp-LinkT_fb:9d:45","Tp-LinkT_c3:f1:74","802.11","401","Probe Response, SN=2997, FN=0, Flags=....R...C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"478","3.756188","Tp-LinkT_fb:9d:45","Tp-LinkT_c3:f1:74","802.11","401","Probe Response, SN=2997, FN=0, Flags=....R...C, BI=100, SSID=\357\277\275\357\277\275\357\277\275[Malformed Packet]"
"479","3.759493","Tp-LinkT_fb:9d:45","Tp-LinkT_c3:f1:74","802.11","401","Probe Response, SN=2997, FN=0, Flags=....R...C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"480","3.763438","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1951, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"481","3.767828","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1951, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"482","3.773051","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1951, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"483","3.776413","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1951, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"484","3.779776","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1951, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"485","3.783160","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1951, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"486","3.786517","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1951, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"487","3.788587","22:32:33:7b:31:3b","Tp-LinkT_c3:f1:74","802.11","209","Probe Response, SN=712, FN=0, Flags=....R...C, BI=100, SSID=Anycast-30FF9A"
"488","3.790443","22:32:33:7b:31:3b","Tp-LinkT_c3:f1:74","802.11","209","Probe Response, SN=712, FN=0, Flags=....R...C, BI=100, SSID=Anycast-30FF9A"
"489","3.795114","22:32:33:7b:31:3b","Tp-LinkT_c3:f1:74","802.11","209","Probe Response, SN=712, FN=0, Flags=....R...C, BI=100, SSID=Anycast-30FF9A"
"490","3.800511","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=713, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"491","3.810821","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1952, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"492","3.819292","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=259, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"493","3.834318","BelkinIn_5a:3e:57","Shenzhen_18:c2:f3","802.11","450","Probe Response, SN=383, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"494","3.870505","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=3000, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275[Malformed Packet]"
"495","3.891366","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=1008, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"496","3.894757","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=1009, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest"
"497","3.902770","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=714, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"498","3.913887","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1953, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"499","3.921423","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1954, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"500","3.924903","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1954, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"501","3.928130","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1954, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"502","3.931454","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1954, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"503","3.934876","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1954, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"504","3.938269","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1954, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"505","3.941575","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1954, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"506","3.977881","Broadcast","Tp-LinkT_c4:ff:ff","802.11","358","Probe Response, SN=3335, FN=15, Flags=........C, BI=40196[Malformed Packet]"
"507","3.981217","NovatelW_6a:54:37","Tp-LinkT_c3:f1:74","802.11","358","Probe Response, SN=261, FN=0, Flags=....R...C, BI=689, SSID=Verizon-MiFi8800L-5436"
"508","3.984577","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1955, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"509","3.987943","Cisco-Li_5b:1c:d0","Tp-LinkT_c3:f1:74","802.11","378","Probe Response, SN=1955, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"510","3.990961","Broadcast","Broadcast","802.11","358","Probe Response, SN=65, FN=6, Flags=op..R.F.C"
"511","4.000089","NovatelW_6a:54:37","Tp-LinkT_c3:f1:74","802.11","358","Probe Response, SN=261, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436[Malformed Packet]"
"512","4.003269","NovatelW_6a:54:37","Tp-LinkT_c3:f1:74","802.11","358","Probe Response, SN=261, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436[Malformed Packet: length of contained item exceeds length of containing item]"
"513","4.008562","NovatelW_6a:54:37","Tp-LinkT_c3:f1:74","802.11","358","Probe Response, SN=261, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"514","4.015826","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1956, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"515","4.024803","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=262, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436[Malformed Packet: length of contained item exceeds length of containing item]"
"516","4.040578","NovatelW_6a:54:37","IntelCor_51:a9:82","802.11","358","Probe Response, SN=263, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"517","4.042443","Broadcast","Broadcast","802.11","209","Probe Response, SN=2562, FN=15, Flags=........C, BI=42308[Malformed Packet]"
"518","4.050825","Tp-LinkT_fb:9d:45","IntelCor_51:a9:82","802.11","401","Probe Response, SN=3002, FN=0, Flags=....R...C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"519","4.054129","Tp-LinkT_fb:9d:45","IntelCor_51:a9:82","802.11","401","Probe Response, SN=3002, FN=0, Flags=....R...C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"520","4.057974","NovatelW_6a:54:37","IntelCor_51:a9:82","802.11","358","Probe Response, SN=263, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"521","4.060963","NovatelW_6a:54:37","IntelCor_51:a9:82","802.11","358","Probe Response, SN=263, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"522","4.064227","NovatelW_6a:54:37","IntelCor_51:a9:82","802.11","358","Probe Response, SN=263, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436[Malformed Packet]"
"523","4.067479","NovatelW_6a:54:37","IntelCor_51:a9:82","802.11","358","Probe Response, SN=263, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436[Malformed Packet]"
"524","4.073965","NovatelW_6a:54:37","IntelCor_51:a9:82","802.11","358","Probe Response, SN=263, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"525","4.109809","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=717, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
